avg_da,avg_en
0.00062539085,0.0006807352
0.0,0.0
0.14196372,0.0047651464
0.0,0.0
0.11131957,0.004084411
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0018761726,0.023144996
0.0,0.0
0.0,0.008168822
0.0,0.0
0.0,0.0047651464
0.0,0.0
0.0,0.0006807352
0.005003127,0.033356026
0.0,0.0
0.0,0.0
0.0,0.0
0.12257661,0.011572498
0.0,0.0
0.0,0.041524846
0.0,0.0
0.00062539085,0.0006807352
0.0,0.014295439
0.0,0.0
0.0,0.0
0.0025015634,0.050374404
0.0,0.0
0.15447155,0.06398911
0.0012507817,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.03502189,0.0
0.02126329,0.0020422055
0.0018761726,0.0
0.0,0.0054458817
0.0,0.0
0.23139462,0.009530293
0.0,0.0027229409
0.0,0.0
0.0,0.0
0.21013133,0.45949626
0.022514071,0.0061266166
0.0,0.0013614704
0.0,0.0
0.0012507817,0.037440434
0.0,0.0054458817
0.0,0.0
0.0012507817,0.0020422055
0.2820513,0.3791695
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.07879925,0.1198094
0.0,0.0
0.016260162,0.0367597
0.0,0.0
0.017510945,0.0
0.2614134,0.038801905
0.024390243,0.0006807352
0.0,0.0
0.0068792994,0.09257998
0.00062539085,0.027910143
0.0,0.0
0.0,0.0
0.009380863,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.038148843,0.06126617
0.0,0.0
0.0,0.0
0.0,0.0
0.0043777362,0.0006807352
0.0,0.0
0.0,0.0
0.0,0.0
0.018136336,0.09394146
0.0,0.0061266166
0.123202,0.031313818
0.0,0.0
0.0,0.0
0.0,0.015656909
0.51594746,0.1313819
0.02126329,0.13750851
0.00062539085,0.0013614704
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.016337644
0.53783613,0.35466304
0.0,0.0
0.0,0.0
0.0,0.0
0.11444653,0.19469027
0.0018761726,0.0
0.0,0.003403676
0.00062539085,0.014295439
0.0,0.0
0.0,0.0
0.0,0.0
0.0012507817,0.0074880873
0.0,0.0
0.031894933,0.1586113
0.24828018,0.3791695
0.0,0.0
0.0,0.0
0.0,0.0047651464
0.02876798,0.068754256
0.0,0.0
0.0,0.0
0.0,0.0
0.4946842,0.34921715
0.0,0.0
0.0,0.0
0.4108818,0.2614023
0.0,0.0
0.0,0.0
0.00062539085,0.04969367
0.0,0.0
0.011257036,0.0027229409
0.0,0.0
0.0,0.0
0.040025014,0.014976175
0.0,0.0
0.13383365,0.20830497
0.0,0.0
0.22263914,0.037440434
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.003403676
0.046278924,0.049012933
0.0,0.0
0.00062539085,0.0088495575
0.0,0.0
0.0087554725,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0020422055
0.0,0.0
0.008130081,0.0013614704
0.0,0.0
0.0,0.0
0.0025015634,0.003403676
0.0,0.0013614704
0.0,0.0
0.0,0.003403676
0.0,0.0
0.022514071,0.0013614704
0.0,0.0
0.0,0.0
0.0,0.0
0.08005003,0.05922396
0.0,0.0047651464
0.0,0.0
0.15697311,0.0108917635
0.0,0.0
0.020012507,0.004084411
0.025641026,0.025187202
0.0,0.0
0.37836146,0.21647379
0.01438399,0.0006807352
0.010631645,0.33696392
0.0,0.0
0.0,0.0
0.17260788,0.013614704
0.053783614,0.25187203
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0020422055
0.0,0.0
0.03627267,0.08985705
0.0012507817,0.031994555
0.0,0.003403676
0.00062539085,0.03539823
0.006253909,0.0735194
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.004084411
0.0,0.004084411
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.02876798,0.37031993
0.0,0.030633084
0.21701063,0.019060586
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.08442777,0.0088495575
0.0,0.0
0.0025015634,0.019060586
0.0,0.0
0.0,0.0
0.01438399,0.0006807352
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.00062539085,0.0
0.0,0.0
0.0,0.0
0.4734209,0.2089857
0.011257036,0.0
0.0,0.0
0.0,0.004084411
0.0,0.006807352
0.0,0.0
0.0,0.0
0.0018761726,0.0020422055
0.0,0.0
0.0,0.0
0.0,0.0
0.0031269544,0.0027229409
0.0018761726,0.024506466
0.0043777362,0.06671205
0.0,0.0
0.00062539085,0.008168822
0.0,0.0027229409
0.0,0.0
0.0025015634,0.07692308
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0061266166
0.017510945,0.03539823
0.0,0.0
0.0,0.0
0.0068792994,0.023144996
0.023764852,0.03539823
0.12883052,0.06671205
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0043777362,0.123893805
0.1575985,0.24642614
0.0,0.0
0.27579737,0.021783527
0.0,0.0
0.0,0.0
0.005628518,0.0061266166
0.13258286,0.12865895
0.0,0.0
0.013133208,0.0020422055
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.20075047,0.06330837
0.0,0.025867937
0.0,0.0061266166
0.0,0.0
0.012507818,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.19512194,0.06126617
0.0,0.0
0.0018761726,0.0
0.0,0.0
0.0043777362,0.0006807352
0.0,0.0
0.0,0.0
0.0,0.017699115
0.18136336,0.12865895
0.0,0.0
0.0025015634,0.0
0.0,0.0
0.0,0.0
0.02188868,0.003403676
0.0,0.0
0.0,0.0
0.3889931,0.13070115
0.0,0.0027229409
0.0,0.0
0.0,0.0
0.0,0.0
0.07754847,0.0054458817
0.0,0.0027229409
0.02188868,0.062627636
0.0,0.0
0.0,0.0
0.0,0.0
0.19011882,0.020422056
0.0,0.0
0.0,0.0
0.09943715,0.04697073
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.27579737,0.07079646
0.0,0.0061266166
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.023764852,0.028590878
0.0,0.0
0.0,0.0
0.0,0.0
0.025015635,0.06739278
0.0,0.0
0.00062539085,0.010211028
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.4183865,0.0987066
0.0037523452,0.0
0.0,0.0
0.0,0.0
0.00062539085,0.012253233
0.0,0.0
0.061913695,0.0966644
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0006807352
0.0,0.0054458817
0.0,0.0020422055
0.0,0.0
0.0,0.0027229409
0.0,0.0
0.0,0.0
0.0031269544,0.0013614704
0.0,0.0
0.15884928,0.28727025
0.044402752,0.10891763
0.08818011,0.0088495575
0.0,0.0
0.0,0.0006807352
0.0,0.0
0.0018761726,0.0027229409
0.0012507817,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0037523452,0.019741321
0.022514071,0.054458816
0.0,0.0
0.012507818,0.0006807352
0.0,0.0027229409
0.0025015634,0.029271614
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0013614704
0.0,0.0
0.0037523452,0.0
0.25078174,0.011572498
0.0,0.0
0.0,0.013614704
0.0,0.0
0.0,0.0
0.10631645,0.010211028
0.0,0.0
0.00062539085,0.023825731
0.0,0.0054458817
0.20762977,0.03539823
0.0,0.0
0.0087554725,0.015656909
0.0,0.0
0.0,0.0
0.0,0.0
0.0031269544,0.020422056
0.0,0.0
0.016260162,0.0020422055
0.005628518,0.043567054
0.0,0.0
0.0031269544,0.053097345
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.045653533,0.06126617
0.038148843,0.0020422055
0.0,0.0006807352
0.0037523452,0.003403676
0.0,0.0108917635
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.01438399,0.01837985
0.062539086,0.003403676
0.0012507817,0.0074880873
0.016260162,0.0735194
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.014976175
0.0012507817,0.01701838
0.0,0.0
0.0018761726,0.025187202
0.0,0.0
0.0,0.0
0.040650405,0.0027229409
0.018761726,0.010211028
0.0,0.0
0.0,0.0
0.00062539085,0.0088495575
0.0,0.0
0.0,0.0047651464
0.24265166,0.28522804
0.0068792994,0.0074880873
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0031269544,0.0006807352
0.0,0.0
0.09505941,0.01701838
0.0,0.0
0.0,0.0
0.0,0.026548672
0.0,0.0
0.0037523452,0.033356026
0.025015635,0.088495575
0.0012507817,0.0047651464
0.0,0.004084411
0.0,0.014295439
0.0,0.0
0.0,0.0
0.0,0.014295439
0.0,0.0020422055
0.0,0.0
0.0,0.0006807352
0.0,0.0006807352
0.0,0.0
0.0,0.0
0.43464667,0.43498978
0.0,0.0
0.0,0.0
0.0,0.0
0.015634771,0.0
0.0,0.0
0.0,0.0
0.16260162,0.03539823
0.0,0.0
0.0,0.0
0.0,0.0047651464
0.0,0.0108917635
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.006807352
0.0,0.0
0.0,0.0
0.0,0.0074880873
0.0,0.0020422055
0.0,0.003403676
0.0012507817,0.055820286
0.46966854,0.4023145
0.0,0.0
0.0043777362,0.05786249
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0013614704
0.36522827,0.33219877
0.0,0.0
0.0,0.0006807352
0.0,0.0
0.0,0.0
0.0,0.0020422055
0.0,0.0
0.011882426,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.010006254,0.03812117
0.025015635,0.013614704
0.0,0.0054458817
0.0,0.0
0.0012507817,0.039482642
0.0,0.0
0.0,0.0
0.0,0.0006807352
0.11569731,0.0108917635
0.0,0.0
0.048155095,0.06671205
0.0,0.0
0.09443402,0.012253233
0.0012507817,0.029271614
0.0,0.0
0.0031269544,0.004084411
0.0,0.0
0.0037523452,0.029271614
0.0,0.0
0.0,0.0
0.0,0.0
0.006253909,0.0020422055
0.04315197,0.0047651464
0.0012507817,0.117767185
0.030644152,0.15452689
0.0,0.0
0.0,0.0
0.0,0.0
0.19011882,0.22668482
0.0,0.0006807352
0.016885553,0.025187202
0.05003127,0.0
0.28642902,0.40571818
0.0,0.0027229409
0.0,0.0
0.0,0.0
0.0,0.004084411
0.0,0.0
0.0018761726,0.004084411
0.0,0.0
0.0,0.0020422055
0.0,0.0
0.0,0.0
0.02188868,0.050374404
0.00062539085,0.0013614704
0.0,0.0
0.0,0.017699115
0.44277674,0.298162
0.005628518,0.0061266166
0.1307067,0.08917631
0.01438399,0.16609938
0.0,0.0006807352
0.31269544,0.07692308
0.0,0.0
0.0,0.0
0.010631645,0.0074880873
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.010211028
0.061288305,0.022464262
0.0,0.0
0.4878049,0.02995235
0.0,0.0
0.37460914,0.09598366
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.053783614,0.10551395
0.00062539085,0.029271614
0.018136336,0.0074880873
0.0,0.0
0.0,0.0
0.14884302,0.014295439
0.0,0.0
0.02876798,0.46494213
0.005003127,0.110959835
0.0,0.0
0.0,0.0
0.006253909,0.0047651464
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.015656909
0.50218886,0.35057864
0.0,0.0
0.17323327,0.031313818
0.20637898,0.23417291
0.33083177,0.24778761
