ORIGIN,DEST,PAYLOAD,DISTANCE,SEATS,PASSENGERS,DEPARTURES_PERFORMED,CARRIER_NAME,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,ORIGIN_NAME,DEST_NAME
STL,PIT,8956184.0,554.0,39899.0,29467.0,774.0,"['GoJet Airlines, LLC d/b/a United Express' 'Delta Air Lines Inc.'
 'Southwest Airlines Co.' 'Miami Air International'
 'American Airlines Inc.' 'Trans States Airlines']",15016,14122,"St. Louis, MO: Lambert-St. Louis International","Pittsburgh, PA: Pittsburgh International"
SWF,PIT,42500.0,328.0,172.0,49.0,1.0,['Miami Air International'],15070,14122,"Newburgh/Poughkeepsie, NY: Stewart International","Pittsburgh, PA: Pittsburgh International"
SWO,PIT,41650.0,961.0,154.0,142.0,1.0,['United Air Lines Inc.'],15074,14122,"Stillwater, OK: Stillwater Regional","Pittsburgh, PA: Pittsburgh International"
SYR,PIT,51700.0,279.0,187.0,162.0,1.0,['US Airways Inc.'],15096,14122,"Syracuse, NY: Syracuse Hancock International","Pittsburgh, PA: Pittsburgh International"
TEB,PIT,3450.0,325.0,8.0,3.0,1.0,['Tradewind Aviation'],15167,14122,"Teterboro, NJ: Teterboro Airport","Pittsburgh, PA: Pittsburgh International"
TLH,PIT,52260.0,733.0,180.0,177.0,1.0,['Delta Air Lines Inc.'],15249,14122,"Tallahassee, FL: Tallahassee Regional","Pittsburgh, PA: Pittsburgh International"
TPA,PIT,29253270.0,873.0,127432.0,99558.0,980.0,"['US Airways Inc.' 'Delta Air Lines Inc.' 'Miami Air International'
 'Southwest Airlines Co.' 'AirTran Airways Corporation']",15304,14122,"Tampa, FL: Tampa International","Pittsburgh, PA: Pittsburgh International"
UTM,PIT,85809.0,684.0,297.0,255.0,3.0,['Republic Airlines'],15502,14122,"Tunica, MS: Tunica Municipal","Pittsburgh, PA: Pittsburgh International"
XNA,PIT,10000.0,816.0,50.0,0.0,1.0,['ExpressJet Airlines Inc.'],15919,14122,"Fayetteville, AR: Northwest Arkansas Regional","Pittsburgh, PA: Pittsburgh International"
YIP,PIT,86149.0,210.0,152.0,0.0,3.0,['Ameristar Air Cargo' 'USA Jet Airlines Inc.'],16091,14122,"Detroit, MI: Willow Run","Pittsburgh, PA: Pittsburgh International"
YNG,PIT,42500.0,58.0,173.0,0.0,1.0,['Miami Air International'],16133,14122,"Youngstown/Warren, OH: Youngstown-Warren Regional","Pittsburgh, PA: Pittsburgh International"
ABE,PVD,21803.0,222.0,80.0,60.0,1.0,['Republic Airlines'],10135,14307,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International","Providence, RI: Theodore Francis Green State"
ACK,PVD,1594369.0,78.0,3907.0,2066.0,652.0,"['Island Airlines LLC' 'JetBlue Airways' 'Federal Express Corporation'
 'Cape Air']",10154,14307,"Nantucket, MA: Nantucket Memorial","Providence, RI: Theodore Francis Green State"
ACY,PVD,314633.0,228.0,1089.0,1023.0,11.0,['Republic Airlines'],10158,14307,"Atlantic City, NJ: Atlantic City International","Providence, RI: Theodore Francis Green State"
AFW,PVD,42500.0,1540.0,173.0,0.0,1.0,['Miami Air International'],10194,14307,"Dallas/Fort Worth, TX: Fort Worth Alliance","Providence, RI: Theodore Francis Green State"
ATL,PVD,30643772.0,903.0,137676.0,115722.0,949.0,['Delta Air Lines Inc.' 'ExpressJet Airlines Inc.'],10397,14307,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Providence, RI: Theodore Francis Green State"
AZO,PVD,33803.0,727.0,152.0,136.0,1.0,['Ameristar Air Cargo'],10469,14307,"Kalamazoo, MI: Kalamazoo/Battle Creek International","Providence, RI: Theodore Francis Green State"
BDL,PVD,15499099.0,66.0,722.0,500.0,192.0,"['Southwest Airlines Co.' 'Air Wisconsin Airlines Corp'
 'Republic Airlines' 'United Parcel Service']",10529,14307,"Hartford, CT: Bradley International","Providence, RI: Theodore Francis Green State"
BNA,PVD,10000.0,906.0,50.0,0.0,1.0,['ExpressJet Airlines Inc.'],10693,14307,"Nashville, TN: Nashville International","Providence, RI: Theodore Francis Green State"
BOS,PVD,224903.0,49.0,921.0,641.0,9.0,"['Pinnacle Airlines Inc.' 'Endeavor Air Inc.' 'United Air Lines Inc.'
 'Southwest Airlines Co.' 'JetBlue Airways' 'Delta Air Lines Inc.'
 'Republic Airlines']",10721,14307,"Boston, MA: Logan International","Providence, RI: Theodore Francis Green State"
BUF,PVD,126014.0,383.0,387.0,182.0,3.0,"['Pinnacle Airlines Inc.' 'Delta Air Lines Inc.'
 'Air Wisconsin Airlines Corp']",10792,14307,"Buffalo, NY: Buffalo Niagara International","Providence, RI: Theodore Francis Green State"
BWI,PVD,94147350.0,327.0,389936.0,311818.0,2714.0,"['Delta Air Lines Inc.' 'AirTran Airways Corporation' 'JetBlue Airways'
 'Southwest Airlines Co.']",10821,14307,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Providence, RI: Theodore Francis Green State"
CAK,PVD,33803.0,524.0,152.0,140.0,1.0,['Ameristar Air Cargo'],10874,14307,"Akron, OH: Akron-Canton Regional","Providence, RI: Theodore Francis Green State"
CHS,PVD,47100.0,771.0,193.0,176.0,2.0,['Southwest Airlines Co.' 'Pinnacle Airlines Inc.'],10994,14307,"Charleston, SC: Charleston AFB/International","Providence, RI: Theodore Francis Green State"
CLE,PVD,9048766.0,541.0,39800.0,33983.0,796.0,['Chautauqua Airlines Inc.' 'Endeavor Air Inc.' 'ExpressJet Airlines Inc.'],11042,14307,"Cleveland, OH: Cleveland-Hopkins International","Providence, RI: Theodore Francis Green State"
CLT,PVD,59403440.0,683.0,221570.0,185395.0,1659.0,"['Southwest Airlines Co.' 'Delta Air Lines Inc.' 'Republic Airlines'
 'ExpressJet Airlines Inc.' 'US Airways Inc.' 'PSA Airlines Inc.'
 'Mesa Airlines Inc.']",11057,14307,"Charlotte, NC: Charlotte Douglas International","Providence, RI: Theodore Francis Green State"
CVG,PVD,92950.0,722.0,311.0,157.0,2.0,['Pinnacle Airlines Inc.' 'Delta Air Lines Inc.'],11193,14307,"Cincinnati, OH: Cincinnati/Northern Kentucky International","Providence, RI: Theodore Francis Green State"
DAB,PVD,33803.0,1020.0,152.0,0.0,1.0,['Ameristar Air Cargo'],11252,14307,"Daytona Beach, FL: Daytona Beach International","Providence, RI: Theodore Francis Green State"
DCA,PVD,31660339.0,356.0,106037.0,87788.0,1408.0,['US Airways Inc.' 'Air Wisconsin Airlines Corp' 'Republic Airlines'],11278,14307,"Washington, DC: Ronald Reagan Washington National","Providence, RI: Theodore Francis Green State"
DEN,PVD,10446800.0,1737.0,43132.0,38903.0,302.0,['Southwest Airlines Co.'],11292,14307,"Denver, CO: Denver International","Providence, RI: Theodore Francis Green State"
DTW,PVD,26491006.0,615.0,105998.0,83330.0,1772.0,"['Compass Airlines' 'Pinnacle Airlines Inc.' 'Delta Air Lines Inc.'
 'ExpressJet Airlines Inc.' 'Endeavor Air Inc.']",11433,14307,"Detroit, MI: Detroit Metro Wayne County","Providence, RI: Theodore Francis Green State"
EWR,PVD,14156126.0,160.0,55249.0,45013.0,1216.0,"['United Air Lines Inc.' 'Delta Air Lines Inc.' 'Chautauqua Airlines Inc.'
 'Commutair Aka Champlain Enterprises, Inc.' 'Shuttle America Corp.'
 'Republic Airlines' 'ExpressJet Airlines Inc.'
 'Federal Express Corporation']",11618,14307,"Newark, NJ: Newark Liberty International","Providence, RI: Theodore Francis Green State"
FLL,PVD,29651100.0,1188.0,120690.0,104212.0,817.0,['American Airlines Inc.' 'Southwest Airlines Co.' 'JetBlue Airways'],11697,14307,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","Providence, RI: Theodore Francis Green State"
GEG,PVD,30000.0,2273.0,150.0,92.0,1.0,['Casino Express'],11884,14307,"Spokane, WA: Spokane International","Providence, RI: Theodore Francis Green State"
HOU,PVD,18500.0,1571.0,0.0,0.0,1.0,['Gulf And Caribbean Cargo'],12191,14307,"Houston, TX: William P Hobby","Providence, RI: Theodore Francis Green State"
HPN,PVD,26248.0,127.0,71.0,51.0,4.0,['Tradewind Aviation' 'Island Airlines LLC' 'Delta Air Lines Inc.'],12197,14307,"White Plains, NY: Westchester County","Providence, RI: Theodore Francis Green State"
IAD,PVD,14278925.0,372.0,55289.0,48137.0,887.0,"['GoJet Airlines, LLC d/b/a United Express' 'Shuttle America Corp.'
 'Federal Express Corporation' 'ExpressJet Airlines Inc.'
 'Republic Airlines' 'Commutair Aka Champlain Enterprises, Inc.'
 'Mesa Airlines Inc.']",12264,14307,"Washington, DC: Washington Dulles International","Providence, RI: Theodore Francis Green State"
IAH,PVD,99317.0,1559.0,242.0,168.0,1.0,['United Air Lines Inc.'],12266,14307,"Houston, TX: George Bush Intercontinental/Houston","Providence, RI: Theodore Francis Green State"
JFK,PVD,103422.0,144.0,361.0,80.0,3.0,['Chautauqua Airlines Inc.' 'Delta Air Lines Inc.'],12478,14307,"New York, NY: John F. Kennedy International","Providence, RI: Theodore Francis Green State"
LAS,PVD,173000.0,2363.0,715.0,661.0,5.0,['Southwest Airlines Co.'],12889,14307,"Las Vegas, NV: McCarran International","Providence, RI: Theodore Francis Green State"
LGA,PVD,21803.0,143.0,76.0,73.0,1.0,['Shuttle America Corp.'],12953,14307,"New York, NY: LaGuardia","Providence, RI: Theodore Francis Green State"
MCI,PVD,34600.0,1234.0,143.0,143.0,1.0,['Southwest Airlines Co.'],13198,14307,"Kansas City, MO: Kansas City International","Providence, RI: Theodore Francis Green State"
MCO,PVD,70662900.0,1072.0,289130.0,254800.0,1975.0,['Southwest Airlines Co.' 'JetBlue Airways'],13204,14307,"Orlando, FL: Orlando International","Providence, RI: Theodore Francis Green State"
MDT,PVD,93150.0,298.0,37.0,16.0,2.0,['Piedmont Airlines' 'United Parcel Service'],13230,14307,"Harrisburg, PA: Harrisburg International","Providence, RI: Theodore Francis Green State"
MDW,PVD,35287800.0,842.0,143883.0,125385.0,915.0,['Southwest Airlines Co.'],13232,14307,"Chicago, IL: Chicago Midway International","Providence, RI: Theodore Francis Green State"
MEM,PVD,14780967.0,1104.0,0.0,0.0,235.0,['USA Jet Airlines Inc.' 'Federal Express Corporation'],13244,14307,"Memphis, TN: Memphis International","Providence, RI: Theodore Francis Green State"
MHK,PVD,44562.0,1338.0,162.0,36.0,1.0,['Sun Country Airlines d/b/a MN Airlines'],13290,14307,"Manhattan/Ft. Riley, KS: Manhattan Regional","Providence, RI: Theodore Francis Green State"
MHT,PVD,66800.0,83.0,274.0,267.0,2.0,['Southwest Airlines Co.'],13296,14307,"Manchester, NH: Manchester-Boston Regional","Providence, RI: Theodore Francis Green State"
MIA,PVD,67870.0,1209.0,304.0,126.0,2.0,"['Delta Air Lines Inc.'
 'Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines']",13303,14307,"Miami, FL: Miami International","Providence, RI: Theodore Francis Green State"
MKE,PVD,38700.0,846.0,150.0,66.0,2.0,['JetBlue Airways' 'Pinnacle Airlines Inc.'],13342,14307,"Milwaukee, WI: General Mitchell International","Providence, RI: Theodore Francis Green State"
MSP,PVD,4465358.0,1117.0,17065.0,14645.0,233.0,"['Compass Airlines' 'ExpressJet Airlines Inc.' 'Pinnacle Airlines Inc.'
 'Endeavor Air Inc.' 'SkyWest Airlines Inc.']",13487,14307,"Minneapolis, MN: Minneapolis-St Paul International","Providence, RI: Theodore Francis Green State"
MSY,PVD,104916.0,1326.0,242.0,157.0,1.0,['United Air Lines Inc.'],13495,14307,"New Orleans, LA: Louis Armstrong New Orleans International","Providence, RI: Theodore Francis Green State"
MVY,PVD,1553700.0,48.0,3726.0,1929.0,645.0,['Federal Express Corporation' 'Cape Air'],13541,14307,"Martha's Vineyard, MA: Martha's Vineyard Airport","Providence, RI: Theodore Francis Green State"
ORD,PVD,14486622.0,849.0,56314.0,49746.0,555.0,['United Air Lines Inc.' 'ExpressJet Airlines Inc.' 'Mesa Airlines Inc.'],13930,14307,"Chicago, IL: Chicago O'Hare International","Providence, RI: Theodore Francis Green State"
ORF,PVD,87100.0,420.0,365.0,213.0,3.0,"['Miami Air International' 'Southwest Airlines Co.'
 'ExpressJet Airlines Inc.']",13931,14307,"Norfolk, VA: Norfolk International","Providence, RI: Theodore Francis Green State"
PBI,PVD,2075570.0,1148.0,8477.0,6889.0,60.0,['Delta Air Lines Inc.' 'Southwest Airlines Co.'],14027,14307,"West Palm Beach/Palm Beach, FL: Palm Beach International","Providence, RI: Theodore Francis Green State"
PHL,PVD,53204640.0,237.0,162385.0,129665.0,2341.0,"['JetBlue Airways' 'Delta Air Lines Inc.' 'Miami Air International'
 'US Airways Inc.' 'Piedmont Airlines' 'Republic Airlines'
 'PSA Airlines Inc.' 'Air Wisconsin Airlines Corp']",14100,14307,"Philadelphia, PA: Philadelphia International","Providence, RI: Theodore Francis Green State"
PIT,PVD,143129.0,467.0,470.0,283.0,4.0,"['Delta Air Lines Inc.' 'Pinnacle Airlines Inc.' 'Vision Airlines'
 'US Airways Inc.']",14122,14307,"Pittsburgh, PA: Pittsburgh International","Providence, RI: Theodore Francis Green State"
PTK,PVD,18500.0,618.0,0.0,0.0,1.0,['Gulf And Caribbean Cargo'],14275,14307,"Pontiac, MI: Oakland County International","Providence, RI: Theodore Francis Green State"
PWM,PVD,135767.0,144.0,50.0,23.0,3.0,['Pinnacle Airlines Inc.' 'Federal Express Corporation'],14321,14307,"Portland, ME: Portland International Jetport","Providence, RI: Theodore Francis Green State"
RIC,PVD,90624.0,428.0,273.0,196.0,3.0,['Miami Air International' 'Air Wisconsin Airlines Corp'],14524,14307,"Richmond, VA: Richmond International","Providence, RI: Theodore Francis Green State"
RSW,PVD,2259600.0,1200.0,9276.0,7658.0,66.0,['Southwest Airlines Co.'],14635,14307,"Fort Myers, FL: Southwest Florida International","Providence, RI: Theodore Francis Green State"
SBN,PVD,37500.0,769.0,150.0,56.0,3.0,['Pinnacle Airlines Inc.'],14696,14307,"South Bend, IN: South Bend Airport","Providence, RI: Theodore Francis Green State"
SDF,PVD,620573.0,797.0,0.0,0.0,8.0,['United Parcel Service'],14730,14307,"Louisville, KY: Louisville International-Standiford Field","Providence, RI: Theodore Francis Green State"
SFB,PVD,42500.0,1049.0,173.0,154.0,1.0,['Miami Air International'],14761,14307,"Sanford, FL: Orlando Sanford International","Providence, RI: Theodore Francis Green State"
SFO,PVD,74134.0,2691.0,310.0,303.0,2.0,['United Air Lines Inc.' 'JetBlue Airways'],14771,14307,"San Francisco, CA: San Francisco International","Providence, RI: Theodore Francis Green State"
SWF,PVD,42500.0,139.0,172.0,0.0,1.0,['Miami Air International'],15070,14307,"Newburgh/Poughkeepsie, NY: Stewart International","Providence, RI: Theodore Francis Green State"
SYR,PVD,42500.0,258.0,173.0,72.0,1.0,['Miami Air International'],15096,14307,"Syracuse, NY: Syracuse Hancock International","Providence, RI: Theodore Francis Green State"
TEB,PVD,32220.0,150.0,56.0,12.0,7.0,['Tradewind Aviation'],15167,14307,"Teterboro, NJ: Teterboro Airport","Providence, RI: Theodore Francis Green State"
TPA,PVD,23716800.0,1136.0,98620.0,79718.0,688.0,['JetBlue Airways' 'Southwest Airlines Co.'],15304,14307,"Tampa, FL: Tampa International","Providence, RI: Theodore Francis Green State"
ABE,ROA,34000.0,335.0,166.0,156.0,1.0,['Allegiant Air'],10135,14574,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International","Roanoke, VA: Roanoke Regional/Woodrum Field"
ACY,ROA,200221.0,328.0,693.0,507.0,7.0,['Republic Airlines'],10158,14574,"Atlantic City, NJ: Atlantic City International","Roanoke, VA: Roanoke Regional/Woodrum Field"
ATL,ROA,24931482.0,357.0,92881.0,68768.0,1397.0,"['Pinnacle Airlines Inc.' 'Delta Air Lines Inc.' 'Miami Air International'
 'ExpressJet Airlines Inc.' 'Endeavor Air Inc.']",10397,14574,"Atlanta, GA: Hartsfield-Jackson Atlanta International","Roanoke, VA: Roanoke Regional/Woodrum Field"
BED,ROA,55000.0,582.0,223.0,152.0,2.0,['Pinnacle Airlines Inc.' 'Miami Air International'],10540,14574,"Bedford, MA: Laurence G Hanscom Field","Roanoke, VA: Roanoke Regional/Woodrum Field"
BKL,ROA,29700.0,303.0,154.0,0.0,1.0,['Miami Air International'],10647,14574,"Cleveland, OH: Burke Lakefront","Roanoke, VA: Roanoke Regional/Woodrum Field"
BWI,ROA,34600.0,221.0,143.0,118.0,1.0,['Southwest Airlines Co.'],10821,14574,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Roanoke, VA: Roanoke Regional/Woodrum Field"
CHA,ROA,67932.0,332.0,50.0,0.0,2.0,['ExpressJet Airlines Inc.' 'Federal Express Corporation'],10980,14574,"Chattanooga, TN: Lovell Field","Roanoke, VA: Roanoke Regional/Woodrum Field"
CHO,ROA,25000.0,101.0,100.0,98.0,2.0,['ExpressJet Airlines Inc.' 'Piedmont Airlines'],10990,14574,"Charlottesville, VA: Charlottesville Albemarle","Roanoke, VA: Roanoke Regional/Woodrum Field"
CKB,ROA,29700.0,137.0,154.0,35.0,1.0,['Miami Air International'],11027,14574,"Clarksburg/Fairmont, WV: North Central West Virginia","Roanoke, VA: Roanoke Regional/Woodrum Field"
CLT,ROA,33331102.0,155.0,130429.0,90289.0,2755.0,"['Delta Air Lines Inc.' 'ExpressJet Airlines Inc.' 'PSA Airlines Inc.'
 'Air Wisconsin Airlines Corp' 'Piedmont Airlines']",11057,14574,"Charlotte, NC: Charlotte Douglas International","Roanoke, VA: Roanoke Regional/Woodrum Field"
CRW,ROA,8650.0,114.0,37.0,32.0,1.0,['Piedmont Airlines'],11146,14574,"Charleston/Dunbar, WV: Yeager","Roanoke, VA: Roanoke Regional/Woodrum Field"
CVG,ROA,13500.0,282.0,50.0,46.0,1.0,['ExpressJet Airlines Inc.'],11193,14574,"Cincinnati, OH: Cincinnati/Northern Kentucky International","Roanoke, VA: Roanoke Regional/Woodrum Field"
DAY,ROA,28603.0,290.0,99.0,61.0,1.0,['Republic Airlines'],11267,14574,"Dayton, OH: James M Cox/Dayton International","Roanoke, VA: Roanoke Regional/Woodrum Field"
DCA,ROA,20890.0,192.0,87.0,32.0,2.0,['PSA Airlines Inc.' 'Piedmont Airlines'],11278,14574,"Washington, DC: Ronald Reagan Washington National","Roanoke, VA: Roanoke Regional/Woodrum Field"
DTW,ROA,6221690.0,382.0,26563.0,19463.0,531.0,"['Chautauqua Airlines Inc.' 'Pinnacle Airlines Inc.'
 'ExpressJet Airlines Inc.' 'Endeavor Air Inc.']",11433,14574,"Detroit, MI: Detroit Metro Wayne County","Roanoke, VA: Roanoke Regional/Woodrum Field"
FLL,ROA,42500.0,775.0,173.0,132.0,1.0,['Miami Air International'],11697,14574,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","Roanoke, VA: Roanoke Regional/Woodrum Field"
GPT,ROA,110481.0,707.0,408.0,258.0,3.0,['Vision Airlines'],11973,14574,"Gulfport/Biloxi, MS: Gulfport-Biloxi International","Roanoke, VA: Roanoke Regional/Woodrum Field"
GSO,ROA,19569317.0,84.0,916.0,476.0,195.0,"['Pinnacle Airlines Inc.' 'Delta Air Lines Inc.' 'Trans States Airlines'
 'Chautauqua Airlines Inc.' 'ExpressJet Airlines Inc.'
 'Air Wisconsin Airlines Corp' 'Allegiant Air' 'Piedmont Airlines'
 'United Parcel Service']",11995,14574,"Greensboro/High Point, NC: Piedmont Triad International","Roanoke, VA: Roanoke Regional/Woodrum Field"
GSP,ROA,38604.0,209.0,150.0,2.0,1.0,['Vision Airlines'],11996,14574,"Greer, SC: Greenville-Spartanburg International","Roanoke, VA: Roanoke Regional/Woodrum Field"
HPN,ROA,6724.0,424.0,17.0,5.0,2.0,['Island Airlines LLC' 'Tradewind Aviation'],12197,14574,"White Plains, NY: Westchester County","Roanoke, VA: Roanoke Regional/Woodrum Field"
IAD,ROA,9233593.0,177.0,33864.0,21070.0,828.0,"['Trans States Airlines' 'ExpressJet Airlines Inc.'
 'Federal Express Corporation' 'Commutair Aka Champlain Enterprises, Inc.']",12264,14574,"Washington, DC: Washington Dulles International","Roanoke, VA: Roanoke Regional/Woodrum Field"
LAF,ROA,42500.0,431.0,173.0,0.0,1.0,['Miami Air International'],12878,14574,"Lafayette, IN: Purdue University","Roanoke, VA: Roanoke Regional/Woodrum Field"
LAN,ROA,10000.0,449.0,50.0,0.0,1.0,['ExpressJet Airlines Inc.'],12884,14574,"Lansing, MI: Capital Region International","Roanoke, VA: Roanoke Regional/Woodrum Field"
LFI,ROA,42500.0,200.0,172.0,0.0,1.0,['Miami Air International'],12947,14574,"Newport News/Hampton, VA: Langley AFB","Roanoke, VA: Roanoke Regional/Woodrum Field"
LGA,ROA,2882986.0,405.0,12550.0,3966.0,251.0,['Chautauqua Airlines Inc.'],12953,14574,"New York, NY: LaGuardia","Roanoke, VA: Roanoke Regional/Woodrum Field"
LRD,ROA,5600.0,1319.0,0.0,0.0,1.0,['USA Jet Airlines Inc.'],13061,14574,"Laredo, TX: Laredo International","Roanoke, VA: Roanoke Regional/Woodrum Field"
LYH,ROA,28800.0,43.0,124.0,68.0,3.0,['Piedmont Airlines'],13139,14574,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field","Roanoke, VA: Roanoke Regional/Woodrum Field"
MEM,ROA,13843490.0,580.0,0.0,0.0,229.0,['Federal Express Corporation'],13244,14574,"Memphis, TN: Memphis International","Roanoke, VA: Roanoke Regional/Woodrum Field"
ORD,ROA,8924206.0,531.0,41316.0,30307.0,826.0,"['SkyWest Airlines Inc.' 'ExpressJet Airlines Inc.'
 'Trans States Airlines']",13930,14574,"Chicago, IL: Chicago O'Hare International","Roanoke, VA: Roanoke Regional/Woodrum Field"
